"plec","waga","woj","region66","internet_zawodowo","samotnosc","internet_h","rok"
"mężczyzna",0.940466128547982,"Łódzkie",14,"NIE","NIE",7,"2005"
"kobieta",0.926166676473423,"Łódzkie",14,"NIE","NIE",30,"2005"
"kobieta",1.28739182703898,"Łódzkie",16,"NIE","NIE",7,"2005"
"kobieta",1.28739182703898,"Łódzkie",15,"TAK","NIE",3,"2005"
"kobieta",1.28739182703898,"Łódzkie",15,"NIE","NIE",3,"2005"
"mężczyzna",1.22989558594015,"Łódzkie",15,"NIE","NIE",2,"2005"
"mężczyzna",1.08423940882954,"Łódzkie",16,"NIE","NIE",2,"2005"
"kobieta",1.34514052056594,"Łódzkie",17,"NIE","NIE",20,"2005"
"mężczyzna",1.41753761350037,"Łódzkie",17,"TAK","NIE",40,"2005"
"kobieta",1.15353162378583,"Łódzkie",16,"NIE","TAK",3,"2005"
"kobieta",1.15353162378583,"Łódzkie",16,"NIE","NIE",1,"2005"
"kobieta",1.28739182703898,"Łódzkie",16,"NIE","NIE",1,"2005"
"kobieta",1.15126826351641,"Łódzkie",16,"NIE","NIE",1,"2005"
"mężczyzna",1.22989558594015,"Łódzkie",16,"NIE","NIE",2,"2005"
"kobieta",1.2858886550662,"Łódzkie",15,"NIE","TAK",10,"2005"
"mężczyzna",1.08423940882954,"Łódzkie",15,"NIE","NIE",10,"2005"
"kobieta",0.88308367261437,"Łódzkie",16,"NIE","NIE",1,"2005"
"kobieta",1.15353162378583,"Łódzkie",16,"NIE","NIE",15,"2005"
"mężczyzna",1.07864904297806,"Łódzkie",16,"NIE","NIE",5,"2005"
"mężczyzna",1.22989558594015,"Łódzkie",16,"NIE","TAK",1,"2005"
"mężczyzna",1.2567548936595,"Łódzkie",16,"NIE","NIE",8,"2005"
"mężczyzna",1.41753761350037,"Łódzkie",14,"NIE","NIE",40,"2005"
"mężczyzna",1.41753761350037,"Łódzkie",14,"NIE","NIE",3,"2005"
"mężczyzna",1.07864904297806,"Łódzkie",14,"NIE","NIE",30,"2005"
"mężczyzna",1.07864904297806,"Łódzkie",141,"NIE","TAK",1,"2005"
"mężczyzna",1.07864904297806,"Łódzkie",141,"TAK","NIE",15,"2005"
"mężczyzna",1.19471965426465,"Łódzkie",141,"NIE","NIE",30,"2005"
"kobieta",1.34514052056594,"Łódzkie",141,"NIE","NIE",30,"2005"
"mężczyzna",1.19471965426465,"Łódzkie",141,"NIE","NIE",20,"2005"
"kobieta",1.19277230312765,"Łódzkie",141,"TAK","TAK",2,"2005"
"kobieta",1.15353162378583,"Łódzkie",141,"NIE","TAK",2,"2005"
"kobieta",1.23315449241257,"Łódzkie",141,"NIE","NIE",4,"2005"
"mężczyzna",1.19471965426465,"Łódzkie",141,"NIE","NIE",2,"2005"
"mężczyzna",1.19471965426465,"Łódzkie",141,"NIE","NIE",1,"2005"
"kobieta",1.15353162378583,"Łódzkie",141,"TAK","TAK",24,"2005"
"kobieta",1.03402699301517,"Łódzkie",141,"TAK","NIE",2,"2005"
"mężczyzna",1.19471965426465,"Łódzkie",141,"NIE","NIE",40,"2005"
"kobieta",1.15353162378583,"Łódzkie",141,"NIE","NIE",10,"2005"
"mężczyzna",1.41753761350037,"Łódzkie",141,"TAK","NIE",20,"2005"
"kobieta",1.03402699301517,"Łódzkie",141,"NIE","TAK",2,"2005"
"mężczyzna",1.14817993745223,"Łódzkie",141,"NIE","NIE",10,"2005"
"kobieta",1.19277230312765,"Łódzkie",141,"NIE","NIE",4,"2005"
"mężczyzna",1.14817993745223,"Łódzkie",141,"NIE","NIE",10,"2005"
"kobieta",1.34514052056594,"Łódzkie",141,"TAK","NIE",4,"2005"
"mężczyzna",1.07864904297806,"Łódzkie",141,"NIE","NIE",14,"2005"
"mężczyzna",1.012,"Łódzkie",141,"TAK","NIE",8,"2005"
"mężczyzna",1.19471965426465,"Łódzkie",141,"TAK","NIE",14,"2005"
"mężczyzna",1.41753761350037,"Łódzkie",15,"NIE","NIE",20,"2005"
"kobieta",1.34514052056594,"Łódzkie",15,"NIE","NIE",1,"2005"
"kobieta",0.926166676473423,"Łódzkie",14,"NIE","TAK",1,"2005"
"mężczyzna",1.13529178102696,"Małopolskie",21,"TAK","NIE",10,"2005"
"kobieta",1.08271506917224,"Małopolskie",20,"NIE","NIE",1,"2005"
"mężczyzna",1.13529178102696,"Małopolskie",20,"NIE","NIE",40,"2005"
"kobieta",0.924664448934282,"Małopolskie",18,"NIE","NIE",3,"2005"
"kobieta",0.969776054161707,"Małopolskie",18,"TAK","TAK",15,"2005"
"mężczyzna",1.13529178102696,"Małopolskie",18,"TAK","NIE",10,"2005"
"kobieta",1.0573936639112,"Małopolskie",18,"TAK","NIE",1,"2005"
"kobieta",1.34800981065282,"Małopolskie",18,"NIE","NIE",5,"2005"
"mężczyzna",1.2878063081534,"Małopolskie",18,"NIE","NIE",1,"2005"
"kobieta",0.969776054161707,"Małopolskie",18,"NIE","NIE",5,"2005"
"mężczyzna",1.2878063081534,"Małopolskie",18,"NIE","NIE",1,"2005"
"mężczyzna",1.3159303101492,"Małopolskie",18,"NIE","NIE",10,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",19,"NIE","NIE",1,"2005"
"kobieta",1.4084776525264,"Małopolskie",19,"NIE","NIE",1,"2005"
"mężczyzna",1.3159303101492,"Małopolskie",18,"TAK","NIE",10,"2005"
"kobieta",1.29121866312145,"Małopolskie",18,"NIE","NIE",4,"2005"
"kobieta",0.969776054161707,"Małopolskie",18,"NIE","TAK",20,"2005"
"mężczyzna",1.13529178102696,"Małopolskie",18,"NIE","NIE",10,"2005"
"mężczyzna",1.11948563817359,"Małopolskie",18,"NIE","NIE",3,"2005"
"mężczyzna",0.984748808593279,"Małopolskie",18,"NIE","NIE",2,"2005"
"mężczyzna",1.3159303101492,"Małopolskie",19,"TAK","NIE",5,"2005"
"kobieta",0.969776054161707,"Małopolskie",19,"NIE","NIE",1,"2005"
"mężczyzna",1.187,"Małopolskie",19,"NIE","NIE",6,"2005"
"kobieta",1.29121866312145,"Małopolskie",20,"NIE","NIE",1,"2005"
"kobieta",1.20784668125324,"Małopolskie",20,"NIE","NIE",20,"2005"
"kobieta",1.20784668125324,"Małopolskie",20,"NIE","NIE",4,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",20,"NIE","NIE",1,"2005"
"kobieta",1.54635556162836,"Małopolskie",20,"NIE","NIE",2,"2005"
"kobieta",1.54635556162836,"Małopolskie",20,"NIE","NIE",3,"2005"
"kobieta",1.20784668125324,"Małopolskie",20,"NIE","TAK",13,"2005"
"kobieta",0.969776054161707,"Małopolskie",20,"NIE","NIE",10,"2005"
"kobieta",1.08271506917224,"Małopolskie",20,"NIE","TAK",2,"2005"
"kobieta",1.31119113727592,"Małopolskie",18,"NIE","NIE",1,"2005"
"kobieta",0.924664448934282,"Małopolskie",18,"NIE","NIE",2,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",21,"TAK","TAK",8,"2005"
"kobieta",1.08271506917224,"Małopolskie",21,"NIE","NIE",3,"2005"
"mężczyzna",1.2878063081534,"Małopolskie",21,"TAK","TAK",20,"2005"
"mężczyzna",1.13529178102696,"Małopolskie",21,"NIE","NIE",1,"2005"
"kobieta",1.08271506917224,"Małopolskie",19,"TAK","NIE",7,"2005"
"kobieta",1.20784668125324,"Małopolskie",20,"NIE","NIE",2,"2005"
"mężczyzna",1.13529178102696,"Małopolskie",20,"NIE","NIE",3,"2005"
"mężczyzna",1.25097408660164,"Małopolskie",20,"NIE","NIE",18,"2005"
"mężczyzna",0.8247295636167,"Małopolskie",20,"NIE","NIE",2,"2005"
"kobieta",1.2489350427128,"Małopolskie",181,"TAK","NIE",20,"2005"
"kobieta",1.08271506917224,"Małopolskie",181,"NIE","NIE",6,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",181,"TAK","NIE",14,"2005"
"mężczyzna",1.25097408660164,"Małopolskie",181,"NIE","NIE",30,"2005"
"kobieta",1.20784668125324,"Małopolskie",181,"NIE","NIE",15,"2005"
"mężczyzna",1.20378008579391,"Małopolskie",181,"TAK","NIE",30,"2005"
"kobieta",1.34643586049729,"Małopolskie",181,"TAK","NIE",14,"2005"
"mężczyzna",1.25097408660164,"Małopolskie",181,"NIE","NIE",8,"2005"
"kobieta",1.08271506917224,"Małopolskie",181,"TAK","NIE",1,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",181,"NIE","NIE",5,"2005"
"mężczyzna",1.48428362665847,"Małopolskie",181,"TAK","TAK",20,"2005"
"mężczyzna",0.984748808593279,"Małopolskie",181,"NIE","NIE",5,"2005"
"kobieta",1.0573936639112,"Małopolskie",181,"NIE","NIE",11,"2005"
"mężczyzna",1.3159303101492,"Małopolskie",181,"NIE","NIE",2,"2005"
"mężczyzna",1.48428362665847,"Małopolskie",181,"NIE","NIE",20,"2005"
"kobieta",1.4084776525264,"Małopolskie",181,"TAK","NIE",8,"2005"
"kobieta",1.4084776525264,"Małopolskie",181,"NIE","NIE",5,"2005"
"kobieta",1.29121866312145,"Małopolskie",181,"NIE","TAK",1,"2005"
"mężczyzna",1.48428362665847,"Małopolskie",181,"NIE","NIE",10,"2005"
"kobieta",1.20784668125324,"Małopolskie",181,"NIE","NIE",7,"2005"
"kobieta",1.4084776525264,"Małopolskie",181,"NIE","NIE",10,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",181,"TAK","NIE",10,"2005"
"mężczyzna",1.12943818785148,"Małopolskie",181,"NIE","NIE",5,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",29,"NIE","NIE",2,"2005"
"kobieta",1.08271506917224,"Małopolskie",21,"NIE","NIE",5,"2005"
"mężczyzna",1.25097408660164,"Małopolskie",21,"NIE","TAK",40,"2005"
"mężczyzna",1.461376927871,"Małopolskie",21,"NIE","NIE",5,"2005"
"mężczyzna",1.6442514091027,"Mazowieckie",22,"NIE","NIE",20,"2005"
"kobieta",1.35284958816804,"Mazowieckie",23,"NIE","NIE",1,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",23,"TAK","TAK",5,"2005"
"mężczyzna",1.41123000021075,"Mazowieckie",23,"TAK","NIE",15,"2005"
"kobieta",1.50920120337185,"Mazowieckie",25,"TAK","NIE",20,"2005"
"mężczyzna",1.56308878120795,"Mazowieckie",25,"TAK","NIE",10,"2005"
"kobieta",1.35284958816804,"Mazowieckie",232,"NIE","NIE",1,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",232,"NIE","NIE",1,"2005"
"kobieta",1.68433465933227,"Mazowieckie",232,"NIE","NIE",4,"2005"
"mężczyzna",1.60911054369779,"Mazowieckie",232,"NIE","NIE",6,"2005"
"mężczyzna",1.23044100713671,"Mazowieckie",24,"NIE","NIE",1,"2005"
"kobieta",1.15536576016323,"Mazowieckie",24,"NIE","NIE",4,"2005"
"mężczyzna",1.39879431596074,"Mazowieckie",24,"NIE","TAK",2,"2005"
"kobieta",1.21173259045052,"Mazowieckie",24,"NIE","NIE",2,"2005"
"kobieta",1.21173259045052,"Mazowieckie",24,"TAK","NIE",10,"2005"
"kobieta",1.21173259045052,"Mazowieckie",24,"NIE","NIE",10,"2005"
"kobieta",1.50920120337185,"Mazowieckie",22,"NIE","TAK",4,"2005"
"mężczyzna",1.4185440492549,"Mazowieckie",22,"NIE","NIE",5,"2005"
"kobieta",1.15536576016323,"Mazowieckie",232,"NIE","NIE",10,"2005"
"mężczyzna",1.24644621234645,"Mazowieckie",232,"NIE","NIE",3,"2005"
"kobieta",1.50920120337185,"Mazowieckie",232,"NIE","TAK",2,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",232,"TAK","NIE",1,"2005"
"kobieta",1.759889066309,"Mazowieckie",232,"TAK","NIE",25,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",232,"NIE","NIE",1,"2005"
"kobieta",1.68433465933227,"Mazowieckie",23,"TAK","NIE",8,"2005"
"mężczyzna",1.41123000021075,"Mazowieckie",22,"TAK","NIE",10,"2005"
"kobieta",1.35284958816804,"Mazowieckie",22,"NIE","NIE",2,"2005"
"kobieta",1.50920120337185,"Mazowieckie",22,"NIE","NIE",3,"2005"
"kobieta",1.22455196606108,"Mazowieckie",22,"NIE","NIE",14,"2005"
"kobieta",1.50920120337185,"Mazowieckie",24,"NIE","TAK",10,"2005"
"mężczyzna",1.82598656961525,"Mazowieckie",24,"NIE","NIE",50,"2005"
"kobieta",1.61337427211965,"Mazowieckie",25,"NIE","NIE",3,"2005"
"mężczyzna",1.41123000021075,"Mazowieckie",25,"NIE","NIE",2,"2005"
"mężczyzna",1.50412000320291,"Mazowieckie",25,"TAK","TAK",30,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",22,"NIE","NIE",10,"2005"
"mężczyzna",1.56308878120795,"Mazowieckie",22,"NIE","NIE",2,"2005"
"kobieta",1.61337427211965,"Mazowieckie",24,"NIE","NIE",2,"2005"
"mężczyzna",1.50219942614426,"Mazowieckie",231,"NIE","NIE",10,"2005"
"kobieta",1.35284958816804,"Mazowieckie",231,"NIE","TAK",12,"2005"
"mężczyzna",1.6442514091027,"Mazowieckie",231,"NIE","TAK",8,"2005"
"kobieta",1.61337427211965,"Mazowieckie",231,"TAK","TAK",10,"2005"
"kobieta",1.93216714560892,"Mazowieckie",231,"TAK","TAK",10,"2005"
"mężczyzna",1.6442514091027,"Mazowieckie",231,"NIE","TAK",20,"2005"
"kobieta",1.61337427211965,"Mazowieckie",231,"NIE","TAK",12,"2005"
"kobieta",1.759889066309,"Mazowieckie",231,"NIE","NIE",2,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",231,"NIE","NIE",40,"2005"
"kobieta",1.50920120337185,"Mazowieckie",231,"NIE","TAK",16,"2005"
"kobieta",1.68236801281526,"Mazowieckie",231,"NIE","NIE",10,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",231,"TAK","NIE",25,"2005"
"kobieta",1.35284958816804,"Mazowieckie",231,"NIE","NIE",5,"2005"
"mężczyzna",1.56308878120795,"Mazowieckie",231,"NIE","NIE",30,"2005"
"kobieta",1.50920120337185,"Mazowieckie",231,"TAK","NIE",50,"2005"
"kobieta",1.35284958816804,"Mazowieckie",231,"NIE","TAK",3,"2005"
"mężczyzna",1.82598656961525,"Mazowieckie",231,"NIE","TAK",10,"2005"
"mężczyzna",1.60911054369779,"Mazowieckie",23,"NIE","TAK",20,"2005"
"kobieta",1.61337427211965,"Mazowieckie",23,"NIE","NIE",1,"2005"
"mężczyzna",1.6442514091027,"Mazowieckie",23,"NIE","NIE",40,"2005"
"kobieta",1.93216714560892,"Mazowieckie",23,"NIE","NIE",1,"2005"
"kobieta",1.50920120337185,"Mazowieckie",232,"NIE","NIE",6,"2005"
"mężczyzna",1.56308878120795,"Mazowieckie",232,"NIE","NIE",1,"2005"
"kobieta",1.35284958816804,"Mazowieckie",232,"NIE","NIE",10,"2005"
"mężczyzna",1.56308878120795,"Mazowieckie",24,"NIE","NIE",20,"2005"
"mężczyzna",1.6442514091027,"Mazowieckie",22,"TAK","NIE",25,"2005"
"kobieta",1.93216714560892,"Mazowieckie",22,"NIE","NIE",30,"2005"
"kobieta",1.50920120337185,"Mazowieckie",22,"NIE","NIE",48,"2005"
"mężczyzna",1.82598656961525,"Mazowieckie",22,"NIE","NIE",10,"2005"
"kobieta",1.50920120337185,"Mazowieckie",22,"NIE","NIE",2,"2005"
"kobieta",1.759889066309,"Mazowieckie",25,"NIE","TAK",2,"2005"
"mężczyzna",1.85460842859113,"Mazowieckie",24,"NIE","NIE",1,"2005"
"kobieta",1.50920120337185,"Mazowieckie",24,"NIE","NIE",2,"2005"
"kobieta",0.629338313975852,"Opolskie",26,"NIE","NIE",10,"2005"
"mężczyzna",0.862753813685586,"Opolskie",26,"NIE","NIE",20,"2005"
"kobieta",0.818690878470278,"Opolskie",26,"NIE","NIE",1,"2005"
"mężczyzna",0.764896865555005,"Opolskie",26,"NIE","NIE",20,"2005"
"kobieta",0.70207224002377,"Opolskie",26,"NIE","TAK",70,"2005"
"kobieta",0.563691449613688,"Opolskie",26,"NIE","NIE",4,"2005"
"kobieta",0.70207224002377,"Opolskie",27,"TAK","NIE",6,"2005"
"kobieta",0.818690878470278,"Opolskie",26,"NIE","NIE",10,"2005"
"kobieta",0.70207224002377,"Opolskie",27,"NIE","NIE",2,"2005"
"mężczyzna",0.650711552936063,"Opolskie",27,"NIE","NIE",2,"2005"
"mężczyzna",0.727140449879629,"Opolskie",26,"NIE","NIE",1,"2005"
"kobieta",0.563691449613688,"Opolskie",26,"NIE","TAK",5,"2005"
"kobieta",0.70207224002377,"Opolskie",26,"NIE","TAK",7,"2005"
"kobieta",0.70207224002377,"Opolskie",27,"NIE","NIE",1,"2005"
"kobieta",0.537469904922085,"Opolskie",27,"NIE","NIE",1,"2005"
"mężczyzna",0.659899022083795,"Opolskie",27,"NIE","NIE",10,"2005"
"mężczyzna",0.659899022083795,"Opolskie",27,"TAK","NIE",2,"2005"
"mężczyzna",0.579840038833843,"Opolskie",27,"TAK","NIE",1,"2005"
"mężczyzna",0.579840038833843,"Opolskie",27,"TAK","TAK",40,"2005"
"kobieta",0.629338313975852,"Opolskie",26,"NIE","TAK",2,"2005"
"mężczyzna",0.579840038833843,"Opolskie",26,"NIE","NIE",2,"2005"
"kobieta",0.569654953837315,"Opolskie",26,"NIE","NIE",10,"2005"
"kobieta",0.563691449613688,"Opolskie",27,"NIE","NIE",2,"2005"
"kobieta",0.537469904922085,"Opolskie",27,"NIE","NIE",4,"2005"
"kobieta",0.563691449613688,"Opolskie",27,"NIE","TAK",4,"2005"
"mężczyzna",0.862753813685586,"Opolskie",27,"NIE","TAK",10,"2005"
"kobieta",0.818690878470278,"Opolskie",27,"TAK","TAK",4,"2005"
"mężczyzna",0.849439079639556,"Opolskie",27,"NIE","NIE",14,"2005"
"kobieta",0.818690878470278,"Opolskie",27,"NIE","NIE",10,"2005"
"kobieta",0.818690878470278,"Opolskie",27,"NIE","NIE",5,"2005"
"kobieta",0.750532988373632,"Opolskie",27,"NIE","NIE",5,"2005"
"mężczyzna",0.656496566013265,"Opolskie",27,"NIE","NIE",2,"2005"
"kobieta",0.629338313975852,"Opolskie",27,"NIE","TAK",4,"2005"
"mężczyzna",0.727140449879629,"Opolskie",27,"NIE","NIE",5,"2005"
"kobieta",0.782628503517382,"Opolskie",27,"NIE","TAK",2,"2005"
"mężczyzna",0.727140449879629,"Opolskie",27,"NIE","NIE",2,"2005"
"kobieta",0.750532988373632,"Opolskie",27,"NIE","NIE",2,"2005"
"mężczyzna",0.764896865555005,"Opolskie",27,"TAK","NIE",18,"2005"
"kobieta",0.629338313975852,"Opolskie",27,"NIE","NIE",5,"2005"
"kobieta",0.818690878470278,"Opolskie",27,"TAK","NIE",4,"2005"
"mężczyzna",0.764896865555005,"Opolskie",27,"TAK","NIE",1,"2005"
"kobieta",0.629338313975852,"Opolskie",27,"NIE","NIE",2,"2005"
"mężczyzna",0.656496566013265,"Opolskie",27,"NIE","NIE",5,"2005"
"kobieta",0.818690878470278,"Opolskie",27,"NIE","TAK",10,"2005"
"mężczyzna",0.727140449879629,"Opolskie",27,"NIE","NIE",8,"2005"
"mężczyzna",0.764896865555005,"Opolskie",27,"TAK","NIE",3,"2005"
"kobieta",0.70207224002377,"Opolskie",27,"NIE","NIE",8,"2005"
"mężczyzna",0.727140449879629,"Opolskie",27,"NIE","NIE",40,"2005"
"kobieta",0.750532988373632,"Małopolskie",19,"NIE","NIE",2,"2005"
"mężczyzna",0.849439079639556,"Małopolskie",19,"NIE","NIE",5,"2005"
"mężczyzna",0.656496566013265,"Opolskie",27,"TAK","NIE",25,"2005"
"kobieta",0.629338313975852,"Opolskie",27,"NIE","NIE",2,"2005"
"kobieta",0.750532988373632,"Opolskie",27,"NIE","NIE",3,"2005"
"kobieta",0.728629819446044,"Podkarpackie",28,"TAK","NIE",5,"2005"
"kobieta",0.970141938788955,"Podkarpackie",28,"NIE","TAK",3,"2005"
"kobieta",1.01281129878639,"Podkarpackie",28,"NIE","NIE",4,"2005"
"kobieta",0.970141938788955,"Podkarpackie",31,"TAK","NIE",8,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",31,"NIE","TAK",5,"2005"
"mężczyzna",0.939904650089701,"Małopolskie",19,"NIE","NIE",15,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",29,"TAK","NIE",10,"2005"
"kobieta",1.05824309978577,"Podkarpackie",29,"NIE","NIE",2,"2005"
"mężczyzna",0.694735746035258,"Podkarpackie",29,"NIE","NIE",25,"2005"
"kobieta",0.728629819446044,"Podkarpackie",29,"NIE","NIE",3,"2005"
"mężczyzna",0.967578106063264,"Podkarpackie",29,"NIE","NIE",10,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",28,"NIE","TAK",8,"2005"
"mężczyzna",0.848590083615804,"Podkarpackie",28,"NIE","NIE",2,"2005"
"kobieta",0.813485218548131,"Podkarpackie",28,"NIE","NIE",1,"2005"
"kobieta",1.05824309978577,"Podkarpackie",28,"TAK","NIE",20,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",28,"NIE","NIE",1,"2005"
"kobieta",0.728629819446044,"Podkarpackie",28,"NIE","NIE",1,"2005"
"mężczyzna",0.852988111923743,"Podkarpackie",30,"NIE","TAK",5,"2005"
"kobieta",0.813485218548131,"Podkarpackie",29,"NIE","TAK",40,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"NIE","NIE",18,"2005"
"kobieta",0.970141938788955,"Podkarpackie",30,"NIE","NIE",2,"2005"
"kobieta",0.794460278857887,"Podkarpackie",30,"NIE","NIE",2,"2005"
"kobieta",0.813485218548131,"Podkarpackie",31,"NIE","NIE",10,"2005"
"kobieta",0.907501381894613,"Podkarpackie",31,"NIE","NIE",20,"2005"
"kobieta",0.907501381894613,"Podkarpackie",31,"NIE","NIE",10,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",31,"NIE","NIE",5,"2005"
"mężczyzna",0.967578106063264,"Podkarpackie",31,"TAK","NIE",4,"2005"
"kobieta",0.728629819446044,"Podkarpackie",31,"TAK","NIE",30,"2005"
"mężczyzna",0.967578106063264,"Podkarpackie",31,"NIE","NIE",1,"2005"
"mężczyzna",0.841112352603878,"Podkarpackie",31,"NIE","NIE",3,"2005"
"kobieta",0.728629819446044,"Podkarpackie",31,"NIE","NIE",3,"2005"
"kobieta",0.728629819446044,"Podkarpackie",31,"NIE","NIE",5,"2005"
"mężczyzna",0.852988111923743,"Podkarpackie",31,"NIE","NIE",5,"2005"
"kobieta",1.16183604331478,"Podkarpackie",31,"NIE","NIE",2,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",31,"NIE","TAK",5,"2005"
"kobieta",0.907501381894613,"Podkarpackie",31,"NIE","NIE",6,"2005"
"kobieta",0.907501381894613,"Podkarpackie",29,"NIE","NIE",1,"2005"
"mężczyzna",0.739879422188109,"Podkarpackie",29,"NIE","NIE",20,"2005"
"mężczyzna",0.967578106063264,"Podkarpackie",29,"NIE","NIE",1,"2005"
"mężczyzna",0.967578106063264,"Podkarpackie",30,"TAK","NIE",6,"2005"
"mężczyzna",0.739879422188109,"Podkarpackie",30,"NIE","NIE",10,"2005"
"mężczyzna",0.852988111923743,"Podkarpackie",30,"NIE","NIE",25,"2005"
"mężczyzna",0.852988111923743,"Podkarpackie",30,"NIE","TAK",35,"2005"
"kobieta",0.728629819446044,"Podkarpackie",30,"NIE","NIE",1,"2005"
"kobieta",0.970141938788955,"Podkarpackie",28,"NIE","NIE",1,"2005"
"mężczyzna",1.09798834744141,"Podkarpackie",31,"NIE","NIE",15,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",31,"NIE","TAK",5,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",31,"NIE","TAK",30,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",31,"TAK","TAK",35,"2005"
"kobieta",0.907501381894613,"Podkarpackie",31,"NIE","TAK",70,"2005"
"kobieta",1.05824309978577,"Podkarpackie",31,"NIE","NIE",4,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",31,"NIE","NIE",3,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",31,"NIE","NIE",10,"2005"
"kobieta",0.907501381894613,"Podkarpackie",31,"NIE","NIE",3,"2005"
"mężczyzna",0.848590083615804,"Podkarpackie",28,"NIE","NIE",1,"2005"
"kobieta",0.813485218548131,"Podkarpackie",28,"NIE","NIE",2,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",28,"NIE","NIE",1,"2005"
"kobieta",0.907501381894613,"Podkarpackie",28,"NIE","NIE",7,"2005"
"kobieta",0.813485218548131,"Podkarpackie",28,"NIE","NIE",1,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",28,"NIE","NIE",60,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"NIE","NIE",3,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"NIE","NIE",3,"2005"
"kobieta",0.813485218548131,"Podkarpackie",30,"NIE","NIE",3,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",30,"TAK","NIE",15,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"NIE","NIE",2,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",30,"NIE","NIE",40,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",30,"TAK","NIE",30,"2005"
"kobieta",0.813485218548131,"Podkarpackie",30,"NIE","NIE",4,"2005"
"mężczyzna",1.09798834744141,"Podkarpackie",30,"NIE","TAK",12,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"NIE","NIE",7,"2005"
"kobieta",0.970141938788955,"Podkarpackie",30,"NIE","TAK",1,"2005"
"kobieta",0.970141938788955,"Podkarpackie",30,"TAK","NIE",7,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",30,"NIE","NIE",10,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"TAK","NIE",30,"2005"
"mężczyzna",0.988708743810357,"Podkarpackie",30,"NIE","NIE",1,"2005"
"kobieta",1.05824309978577,"Podkarpackie",30,"NIE","NIE",2,"2005"
"kobieta",0.813485218548131,"Podkarpackie",30,"NIE","TAK",2,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",30,"NIE","NIE",20,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",30,"NIE","NIE",3,"2005"
"mężczyzna",1.11519902585524,"Podkarpackie",30,"TAK","NIE",10,"2005"
"kobieta",1.05824309978577,"Podkarpackie",30,"NIE","NIE",2,"2005"
"kobieta",0.970141938788955,"Podkarpackie",30,"NIE","NIE",18,"2005"
"mężczyzna",0.848590083615804,"Podkarpackie",30,"NIE","NIE",10,"2005"
"kobieta",0.907501381894613,"Podkarpackie",30,"NIE","NIE",4,"2005"
"mężczyzna",0.939904650089701,"Podkarpackie",30,"NIE","NIE",20,"2005"
"mężczyzna",0.848590083615804,"Podkarpackie",30,"NIE","TAK",10,"2005"
"kobieta",1.16183604331478,"Podkarpackie",30,"NIE","NIE",28,"2005"
"mężczyzna",1.01162872986986,"Podkarpackie",30,"NIE","NIE",10,"2005"
"kobieta",1.05824309978577,"Podkarpackie",30,"NIE","NIE",5,"2005"
"mężczyzna",0.848590083615804,"Podkarpackie",31,"NIE","NIE",1,"2005"
"mężczyzna",1.09798834744141,"Podkarpackie",31,"NIE","NIE",8,"2005"
"kobieta",0.907501381894613,"Podkarpackie",31,"NIE","TAK",8,"2005"
"mężczyzna",0.755823208498742,"Podlaskie",34,"NIE","NIE",24,"2005"
"kobieta",0.71722147931248,"Podlaskie",34,"NIE","NIE",24,"2005"
